"ID","Year","Month","Element","Day","Value","DecYear","Latitude","Longitude","Elevation","Name"
"UKE00105884",1977,4,"TMIN",24,3.6,1977.3095890411,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,4,"TMIN",29,-0.8,1977.32328767123,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,5,"TMIN",16,3.2,1977.3698630137,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,5,"TMIN",20,2.9,1977.38082191781,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,5,"TMIN",21,2.2,1977.38356164384,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,5,"TMIN",30,4,1977.40821917808,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,6,"TMIN",16,5.8,1977.45479452055,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,7,"TMIN",3,11.4,1977.50136986301,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,7,"TMIN",4,13,1977.50410958904,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,7,"TMIN",5,12.8,1977.50684931507,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,7,"TMIN",18,11.7,1977.54246575342,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,7,"TMIN",22,11,1977.55342465753,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,7,"TMIN",29,6.7,1977.57260273973,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,7,"TMIN",30,9,1977.57534246575,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,8,"TMIN",10,8,1977.60547945205,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,8,"TMIN",13,6.6,1977.61369863014,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,8,"TMIN",22,9.3,1977.63835616438,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,8,"TMIN",23,10.7,1977.64109589041,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,9,"TMIN",16,1.8,1977.70684931507,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,9,"TMIN",17,0.2,1977.7095890411,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,9,"TMIN",25,11.9,1977.73150684932,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,10,"TMIN",5,3.8,1977.75890410959,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,10,"TMIN",9,6.7,1977.7698630137,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,10,"TMIN",12,7.1,1977.77808219178,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,10,"TMIN",16,6.6,1977.78904109589,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,10,"TMIN",18,7.1,1977.79452054795,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,10,"TMIN",23,8.5,1977.80821917808,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,10,"TMIN",27,9.6,1977.81917808219,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,11,"TMIN",9,5,1977.85479452055,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,11,"TMIN",10,4.9,1977.85753424658,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,11,"TMIN",30,-3.2,1977.91232876712,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,12,"TMIN",3,-2,1977.92054794521,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,12,"TMIN",7,0.9,1977.93150684932,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,12,"TMIN",15,3.7,1977.95342465753,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1977,12,"TMIN",28,0.4,1977.98904109589,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,1,"TMIN",21,-2.6,1978.05479452055,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,1,"TMIN",23,-0.4,1978.0602739726,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,2,"TMIN",12,-9.5,1978.11506849315,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,2,"TMIN",24,1.8,1978.14794520548,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,2,"TMIN",26,3.3,1978.15342465753,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,3,"TMIN",1,2.1,1978.16164383562,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,3,"TMIN",4,1.7,1978.1698630137,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,3,"TMIN",6,0.4,1978.17534246575,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,3,"TMIN",17,1.1,1978.20547945205,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,3,"TMIN",21,0.6,1978.21643835616,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,3,"TMIN",25,2.2,1978.22739726027,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,3,"TMIN",27,2.4,1978.23287671233,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,4,"TMIN",5,3.5,1978.25753424658,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,4,"TMIN",14,0.6,1978.28219178082,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,4,"TMIN",16,1.4,1978.28767123288,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,4,"TMIN",17,4.2,1978.2904109589,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,5,"TMIN",1,4,1978.32876712329,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,5,"TMIN",4,4.6,1978.33698630137,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,5,"TMIN",9,0.1,1978.35068493151,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,5,"TMIN",11,7.4,1978.35616438356,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,5,"TMIN",13,7,1978.36164383562,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,5,"TMIN",16,1.8,1978.3698630137,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,5,"TMIN",22,7.9,1978.38630136986,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,5,"TMIN",31,9.5,1978.41095890411,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,6,"TMIN",1,11,1978.41369863014,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,6,"TMIN",3,9.5,1978.41917808219,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,6,"TMIN",10,8.9,1978.43835616438,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,6,"TMIN",11,8.9,1978.44109589041,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,6,"TMIN",12,8,1978.44383561644,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,6,"TMIN",19,5.3,1978.46301369863,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,6,"TMIN",28,10.1,1978.48767123288,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,7,"TMIN",6,8.6,1978.5095890411,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,7,"TMIN",7,6.2,1978.51232876712,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,7,"TMIN",8,9.8,1978.51506849315,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,7,"TMIN",25,9.8,1978.56164383562,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,8,"TMIN",6,12.5,1978.59452054795,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,8,"TMIN",12,10.5,1978.61095890411,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,8,"TMIN",14,12.1,1978.61643835616,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,8,"TMIN",25,8.5,1978.64657534247,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,9,"TMIN",6,8.9,1978.67945205479,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,9,"TMIN",11,9.5,1978.69315068493,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,9,"TMIN",12,9,1978.69589041096,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,9,"TMIN",22,11.9,1978.72328767123,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,10,"TMIN",1,3.5,1978.74794520548,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,10,"TMIN",4,6.6,1978.75616438356,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,10,"TMIN",22,5.2,1978.80547945205,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,10,"TMIN",23,8,1978.80821917808,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,10,"TMIN",26,8.4,1978.81643835616,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,10,"TMIN",29,10.8,1978.82465753425,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,11,"TMIN",7,8.1,1978.84931506849,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,11,"TMIN",25,-0.3,1978.89863013699,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,11,"TMIN",30,0.5,1978.91232876712,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1978,12,"TMIN",1,-0.9,1978.91506849315,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,1,"TMIN",4,-2.6,1979.00821917808,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,1,"TMIN",9,-1.5,1979.02191780822,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,1,"TMIN",21,1,1979.05479452055,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,1,"TMIN",23,-1.8,1979.0602739726,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,1,"TMIN",24,-1,1979.06301369863,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,1,"TMIN",27,-4.4,1979.07123287671,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,2,"TMIN",2,-6,1979.08767123288,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,2,"TMIN",4,-4.2,1979.09315068493,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,2,"TMIN",10,-5.3,1979.1095890411,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,2,"TMIN",22,0.6,1979.14246575342,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,2,"TMIN",23,1.8,1979.14520547945,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,2,"TMIN",26,3.7,1979.15342465753,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,3,"TMIN",12,0.9,1979.19178082192,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,3,"TMIN",24,-0.4,1979.22465753425,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,3,"TMIN",26,0.4,1979.2301369863,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,3,"TMIN",28,0.3,1979.23561643836,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,4,"TMIN",3,-2.5,1979.25205479452,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,4,"TMIN",15,2.5,1979.28493150685,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,4,"TMIN",19,5.9,1979.29589041096,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,4,"TMIN",21,4.3,1979.30136986301,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,4,"TMIN",27,-0.2,1979.31780821918,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,5,"TMIN",1,0.9,1979.32876712329,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,5,"TMIN",25,2.2,1979.39452054795,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,6,"TMIN",10,9.3,1979.43835616438,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,6,"TMIN",14,9.4,1979.44931506849,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,6,"TMIN",16,9,1979.45479452055,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,6,"TMIN",25,7.4,1979.47945205479,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,6,"TMIN",27,6,1979.48493150685,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,6,"TMIN",29,8.8,1979.4904109589,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,7,"TMIN",11,6.9,1979.52328767123,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,7,"TMIN",16,11.7,1979.53698630137,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,7,"TMIN",27,11.5,1979.56712328767,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,8,"TMIN",18,11.8,1979.62739726027,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,8,"TMIN",20,11.2,1979.63287671233,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,8,"TMIN",23,8.2,1979.64109589041,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,8,"TMIN",26,5.1,1979.64931506849,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,9,"TMIN",2,12,1979.66849315068,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,9,"TMIN",9,9.7,1979.68767123288,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,9,"TMIN",24,3.4,1979.72876712329,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,9,"TMIN",26,6.7,1979.73424657534,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,10,"TMIN",6,5,1979.76164383562,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,10,"TMIN",10,11.5,1979.77260273973,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,11,"TMIN",1,3.7,1979.83287671233,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,11,"TMIN",12,-2.2,1979.86301369863,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,11,"TMIN",13,-4.6,1979.86575342466,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,11,"TMIN",15,0,1979.87123287671,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,11,"TMIN",20,-1.9,1979.88493150685,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,11,"TMIN",21,-0.3,1979.88767123288,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,11,"TMIN",24,0.1,1979.89589041096,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,12,"TMIN",7,4.2,1979.93150684932,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,12,"TMIN",8,4,1979.93424657534,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,12,"TMIN",18,2.9,1979.96164383562,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,12,"TMIN",20,2.2,1979.96712328767,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,12,"TMIN",23,-2.6,1979.97534246575,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,12,"TMIN",24,-3,1979.97808219178,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,12,"TMIN",27,0.2,1979.98630136986,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1979,12,"TMIN",29,-1.4,1979.99178082192,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,1,"TMIN",5,2.8,1980.01092896175,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,1,"TMIN",14,1,1980.03551912568,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,1,"TMIN",26,-4.6,1980.06830601093,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,3,"TMIN",1,4.2,1980.16393442623,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,3,"TMIN",6,3.1,1980.17759562842,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,3,"TMIN",13,-2.1,1980.19672131148,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,3,"TMIN",15,-0.9,1980.20218579235,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,3,"TMIN",18,0.6,1980.21038251366,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,3,"TMIN",23,-3.1,1980.22404371585,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,3,"TMIN",30,2.9,1980.24316939891,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,4,"TMIN",13,3.5,1980.28142076503,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,4,"TMIN",15,5.2,1980.2868852459,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,4,"TMIN",17,5.6,1980.29234972678,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,4,"TMIN",18,7.4,1980.29508196721,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,5,"TMIN",5,4.1,1980.34153005464,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,5,"TMIN",10,6.5,1980.35519125683,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,5,"TMIN",12,4.6,1980.3606557377,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,5,"TMIN",23,5.4,1980.39071038251,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,5,"TMIN",24,6,1980.39344262295,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,5,"TMIN",27,7.4,1980.40163934426,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,5,"TMIN",29,2.5,1980.40710382514,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,6,"TMIN",3,8.1,1980.42076502732,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,6,"TMIN",7,8.8,1980.43169398907,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,6,"TMIN",12,8.7,1980.44535519126,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,6,"TMIN",14,9.4,1980.45081967213,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,6,"TMIN",30,7,1980.49453551913,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,7,"TMIN",3,10,1980.50273224044,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,7,"TMIN",11,7.7,1980.52459016393,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,7,"TMIN",29,14.1,1980.5737704918,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,8,"TMIN",4,13.2,1980.59016393443,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,8,"TMIN",12,11,1980.61202185792,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,8,"TMIN",16,9.8,1980.62295081967,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,8,"TMIN",18,13.1,1980.62841530055,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,8,"TMIN",26,8.7,1980.65027322404,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,8,"TMIN",28,10.1,1980.65573770492,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,9,"TMIN",1,8.6,1980.66666666667,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,9,"TMIN",2,14.2,1980.6693989071,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,9,"TMIN",8,11.8,1980.68579234973,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,9,"TMIN",19,11.1,1980.71584699454,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,11,"TMIN",2,4,1980.83606557377,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,11,"TMIN",5,2.9,1980.84426229508,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,11,"TMIN",11,2.8,1980.8606557377,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,11,"TMIN",14,2,1980.86885245902,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,11,"TMIN",28,-0.8,1980.90710382514,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,12,"TMIN",1,-3.2,1980.91530054645,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,12,"TMIN",7,-1.5,1980.93169398907,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,12,"TMIN",8,-2.4,1980.93442622951,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,12,"TMIN",10,6.7,1980.93989071038,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1980,12,"TMIN",15,2.8,1980.95355191257,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,1,"TMIN",2,2.4,1981.00273972603,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,1,"TMIN",5,-4,1981.01095890411,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,1,"TMIN",13,-1.5,1981.03287671233,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,1,"TMIN",14,-0.5,1981.03561643836,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,1,"TMIN",23,5,1981.0602739726,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,1,"TMIN",24,4.1,1981.06301369863,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,2,"TMIN",21,0.1,1981.1397260274,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,3,"TMIN",2,2,1981.16438356164,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,3,"TMIN",7,0.8,1981.17808219178,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,3,"TMIN",9,4,1981.18356164384,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,3,"TMIN",10,3.4,1981.18630136986,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,3,"TMIN",12,6.2,1981.19178082192,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,3,"TMIN",17,2.2,1981.20547945205,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,3,"TMIN",24,0.6,1981.22465753425,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,3,"TMIN",26,5.9,1981.2301369863,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,3,"TMIN",30,2.5,1981.24109589041,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,4,"TMIN",2,2.8,1981.24931506849,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,4,"TMIN",9,4.2,1981.26849315068,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,4,"TMIN",17,1.5,1981.2904109589,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,4,"TMIN",19,3.5,1981.29589041096,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,4,"TMIN",27,-0.9,1981.31780821918,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,5,"TMIN",3,3.7,1981.33424657534,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,5,"TMIN",4,3.9,1981.33698630137,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,5,"TMIN",8,8,1981.34794520548,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,5,"TMIN",21,9.1,1981.38356164384,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,5,"TMIN",25,3.8,1981.39452054795,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,5,"TMIN",28,9,1981.40273972603,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,6,"TMIN",4,9.6,1981.42191780822,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,6,"TMIN",17,9,1981.45753424658,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,6,"TMIN",18,6.7,1981.4602739726,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,6,"TMIN",27,4.7,1981.48493150685,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,7,"TMIN",3,6.9,1981.50136986301,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,7,"TMIN",8,11.6,1981.51506849315,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,7,"TMIN",26,11.7,1981.56438356164,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,8,"TMIN",6,6.9,1981.59452054795,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,8,"TMIN",7,9.2,1981.59726027397,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,8,"TMIN",18,7.7,1981.62739726027,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,8,"TMIN",28,9.8,1981.65479452055,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,9,"TMIN",13,3.8,1981.69863013699,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,9,"TMIN",14,4.9,1981.70136986301,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,9,"TMIN",25,5.7,1981.73150684932,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,10,"TMIN",6,3.5,1981.76164383562,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,10,"TMIN",14,-1.8,1981.78356164384,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,10,"TMIN",31,4.8,1981.8301369863,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,11,"TMIN",6,-1.1,1981.84657534247,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,11,"TMIN",17,2.1,1981.87671232877,56.5289,-4.1108,130,"ARDTALNAIG"
"UKE00105884",1981,12,"TMIN",11,-7,1981.94246575342,56.5289,-4.1108,130,"ARDTALNAIG"
