"Year","Month","Element","Day","DecYear","UKE00105875","UKE00105884","UKE00105886","UKE00105887","UKE00105888","UKE00105930"
1987,3,"TMIN",23,1987.22191780822,-4.9,-0.2,-0.2,-1.2,-0.2,0.9
1987,3,"TMIN",24,1987.22465753425,-8.5,-2.5,-4.5,-0.5,1.4,1
1987,3,"TMIN",25,1987.22739726027,-2.2,-0.2,1.8,2.8,3.7,2.9
1987,3,"TMIN",26,1987.2301369863,-2,0.5,-0.5,1,2.1,1.5
1987,3,"TMIN",27,1987.23287671233,0,0.7,3,1.2,4,1.6
1987,3,"TMIN",28,1987.23561643836,-0.8,2.7,5,2.6,4.4,1.5
1987,3,"TMIN",29,1987.23835616438,-1.7,0.2,0,-1.9,-0.6,1.1
1987,3,"TMIN",30,1987.24109589041,0.2,1.9,1.9,1.9,3.3,4.4
1987,4,"TMIN",1,1987.24657534247,0.4,2.6,2.9,1.8,3.1,2.7
1987,4,"TMIN",2,1987.24931506849,-2,0.8,0.5,-0.2,0.3,1.3
1987,4,"TMIN",3,1987.25205479452,0.2,3,2.6,0.8,2.3,3.3
1987,4,"TMIN",4,1987.25479452055,2,3.3,4.4,3.5,4.7,5.2
1987,4,"TMIN",5,1987.25753424658,2.2,4,4.1,3,4.4,5.3
1987,4,"TMIN",6,1987.2602739726,-0.8,4,4,3,4,4.5
1987,4,"TMIN",7,1987.26301369863,1.5,3.5,3.9,3.2,3.9,4.5
1987,4,"TMIN",8,1987.26575342466,1.1,3.2,3,2.3,3.2,4.1
1987,4,"TMIN",9,1987.26849315068,0.6,4.2,2.4,1.6,3,4.1
1987,4,"TMIN",10,1987.27123287671,-1.6,1.8,0.4,0.7,1.6,1.9
1987,4,"TMIN",12,1987.27671232877,-3.2,-0.9,-1,-2.3,-1.1,-0.6
1987,4,"TMIN",13,1987.27945205479,1.8,1.8,5.6,5,6.5,5.9
1987,4,"TMIN",14,1987.28219178082,-0.6,4,6.7,5.2,7.7,2.2
1987,4,"TMIN",15,1987.28493150685,7.6,7,7.8,7.5,9.3,8.9
1987,4,"TMIN",16,1987.28767123288,-3,4.4,1.3,3.2,4.8,2.2
1987,4,"TMIN",17,1987.2904109589,-2.2,-0.1,-0.5,-0.3,2,2
1987,4,"TMIN",18,1987.29315068493,1.2,3.4,3.5,3.1,4.2,6
1987,4,"TMIN",19,1987.29589041096,7.9,6.2,7.6,6.8,9,7.8
1987,4,"TMIN",20,1987.29863013699,3.1,5.2,5.7,4.9,5.3,5.2
1987,4,"TMIN",21,1987.30136986301,5.5,6.5,7.3,6,7.8,7.1
1987,4,"TMIN",22,1987.30410958904,5,5.3,3.5,0.1,2.2,3.2
1987,4,"TMIN",23,1987.30684931507,2.1,6.3,7,8.6,6.5,8.2
1987,4,"TMIN",24,1987.3095890411,1,5,3.6,2.3,4.5,5.7
1987,4,"TMIN",25,1987.31232876712,0.5,4.3,2.4,2.3,4.9,4.2
1987,4,"TMIN",26,1987.31506849315,3.5,3.9,2.8,1.3,3.5,3.9
1987,4,"TMIN",28,1987.32054794521,3.5,6,7.7,4.7,7.2,6
1987,4,"TMIN",29,1987.32328767123,1.9,6,4,4.6,6.8,5.3
1987,5,"TMIN",1,1987.32876712329,0.6,3.7,4.4,3.7,4.4,5
1987,5,"TMIN",4,1987.33698630137,0.7,4.1,3.2,-0.5,3,5.4
1987,5,"TMIN",5,1987.3397260274,2.5,6.9,4.3,4.2,5.5,8.6
1987,5,"TMIN",6,1987.34246575342,7.2,5.7,5.4,2.1,6.5,7.4
1987,5,"TMIN",7,1987.34520547945,-1.3,2.9,3.4,2.3,4.3,4.4
1987,5,"TMIN",8,1987.34794520548,6,8.6,5.6,4.3,5.5,5.8
1987,5,"TMIN",9,1987.35068493151,5.6,7.6,7.1,6.6,8.6,8.4
1987,5,"TMIN",11,1987.35616438356,4.4,6.2,6.6,5.5,6.8,6.4
1987,5,"TMIN",12,1987.35890410959,1.9,3.8,3.2,3.2,4.4,6.6
1987,5,"TMIN",13,1987.36164383562,2.3,4.8,3.8,2.9,4.3,2.5
1987,5,"TMIN",14,1987.36438356164,2,3.5,5,3.2,4.4,5
1987,5,"TMIN",15,1987.36712328767,2.1,4.2,3.5,3.9,4.9,1.5
1987,5,"TMIN",16,1987.3698630137,-2.9,3.3,3,-0.6,3.3,1.1
1987,5,"TMIN",17,1987.37260273973,3.9,6.1,6,5.3,7.3,6.7
1987,5,"TMIN",18,1987.37534246575,5,6.9,4.1,5.4,6.8,5
1987,5,"TMIN",19,1987.37808219178,6.5,8.2,8,6.5,8.2,8.4
1987,5,"TMIN",20,1987.38082191781,3.9,4.1,4.1,-0.3,3.3,3.1
1987,5,"TMIN",21,1987.38356164384,5.8,8,9.4,7.4,9.4,8.5
1987,5,"TMIN",22,1987.38630136986,5.4,8.7,6.5,5.9,6.9,8.4
1987,5,"TMIN",23,1987.38904109589,6.2,3.8,5,3.4,5.2,3.6
1987,5,"TMIN",24,1987.39178082192,1.2,3.8,2.2,5.3,7.7,7.9
1987,5,"TMIN",25,1987.39452054795,3.8,6.1,6.5,5.3,6.9,7.4
1987,5,"TMIN",26,1987.39726027397,5.2,6.9,6.1,5,6.3,8.7
1987,5,"TMIN",27,1987.4,4,6.4,5.6,4.4,5.8,7.9
1987,5,"TMIN",28,1987.40273972603,-1,5.7,6.5,5,7.5,6.8
1987,5,"TMIN",29,1987.40547945205,1.6,5.2,6.6,4.8,7.2,1.7
1987,5,"TMIN",30,1987.40821917808,6,6.7,8.3,8.6,8.9,7.9
1987,6,"TMIN",1,1987.41369863014,5.5,6.1,7.5,7.7,9.5,9.2
1987,6,"TMIN",2,1987.41643835616,4,5.3,6.3,5,7.3,6.5
1987,6,"TMIN",4,1987.42191780822,6,8.2,7.6,7.2,8.3,9.3
1987,6,"TMIN",6,1987.42739726027,5.5,7,8,7.5,8.4,8.4
1987,6,"TMIN",9,1987.43561643836,4.5,5.7,6.6,6,7.5,6.8
1987,6,"TMIN",10,1987.43835616438,5.6,6.8,6.9,5,7.9,4.6
1987,6,"TMIN",11,1987.44109589041,2.5,6.8,6.8,6.6,8.2,7.5
1987,6,"TMIN",12,1987.44383561644,2.6,5.7,5,2,6.4,3.4
1987,6,"TMIN",13,1987.44657534247,2.3,4.8,5.5,3.6,5.8,1.8
1987,6,"TMIN",14,1987.44931506849,3.5,5.7,6.1,2.1,5.4,5.6
1987,6,"TMIN",15,1987.45205479452,-1.2,6.5,5.4,5.5,7.5,5.6
1987,6,"TMIN",16,1987.45479452055,2.3,4.2,6.9,4.5,6.2,2.6
1987,6,"TMIN",17,1987.45753424658,3.7,6.4,4.5,2,5.9,3.6
1987,6,"TMIN",18,1987.4602739726,6,3.3,4.4,0.5,5.1,3.6
1987,6,"TMIN",19,1987.46301369863,5.8,7.2,4.1,1,5.7,4.2
1987,6,"TMIN",20,1987.46575342466,5.8,9.3,8.8,8,9.4,4.1
1987,6,"TMIN",21,1987.46849315068,5.5,7,8.1,7.7,9.4,4.4
1987,6,"TMIN",22,1987.47123287671,7.1,10.1,9.8,9,11,10.4
1987,6,"TMIN",23,1987.47397260274,9,10.7,9.2,9.6,10.2,8
1987,6,"TMIN",24,1987.47671232877,7.6,9.9,9.9,9.2,9.9,7.1
1987,6,"TMIN",26,1987.48219178082,1.9,5.4,4.5,0.3,4.7,5.8
1987,6,"TMIN",28,1987.48767123288,9.6,11,11.4,12,12.5,12.4
1987,6,"TMIN",29,1987.4904109589,4.4,8,10.6,11.8,12.5,10.5
1987,6,"TMIN",30,1987.49315068493,10.9,11.8,11.1,9.4,13.6,12
1987,7,"TMIN",1,1987.49589041096,9.5,10,10.3,8.5,10.7,10.8
1987,7,"TMIN",2,1987.49863013699,7.5,9.8,8.2,7.7,9.6,10.2
1987,7,"TMIN",3,1987.50136986301,8.5,10.8,11,9.1,11.6,10.3
1987,7,"TMIN",4,1987.50410958904,10.8,10.5,12.4,10.6,12.3,11.9
1987,7,"TMIN",5,1987.50684931507,12.2,11.1,12.9,10.4,13.1,13.4
1987,7,"TMIN",7,1987.51232876712,9.9,7.5,11.2,9.3,11.3,9.7
1987,7,"TMIN",8,1987.51506849315,5.7,7.1,6.4,7.3,9.3,8.4
1987,7,"TMIN",9,1987.51780821918,6.8,10.5,5.5,6,7.1,7.6
1987,7,"TMIN",10,1987.52054794521,8.2,11.7,10.5,11.3,12.1,11.8
1987,7,"TMIN",11,1987.52328767123,9.5,8.2,11.2,13.6,12.3,13
1987,7,"TMIN",13,1987.52876712329,8.5,10.7,9.2,11.2,10.1,11.6
1987,7,"TMIN",15,1987.53424657534,11.9,14.3,12.5,14.1,13.9,14.3
1987,7,"TMIN",16,1987.53698630137,10.8,10,10.1,8.9,9.6,7.5
1987,7,"TMIN",17,1987.5397260274,8.9,6.9,9,6.8,8.2,7.5
1987,7,"TMIN",18,1987.54246575342,10.3,8.8,11,10.8,11.7,12.1
1987,7,"TMIN",19,1987.54520547945,10.5,11.5,11.5,10.2,11.8,12.6
1987,7,"TMIN",20,1987.54794520548,10.2,11.8,11.4,10.6,11.7,12.5
1987,7,"TMIN",21,1987.55068493151,10,10.9,10.5,11.1,12.2,12.4
1987,7,"TMIN",22,1987.55342465753,4,8.3,7.5,9.8,11.2,10.2
1987,7,"TMIN",23,1987.55616438356,4,9.9,10,8.4,10.1,9
1987,7,"TMIN",25,1987.56164383562,7,8,8,8,10.4,7.4
1987,7,"TMIN",26,1987.56438356164,6.5,7.2,5.7,3.5,6.8,10.4
1987,7,"TMIN",27,1987.56712328767,9,11,12.1,10.6,12.1,11
1987,7,"TMIN",28,1987.5698630137,9.4,11.5,10.6,12.5,11.7,11.9
1987,7,"TMIN",29,1987.57260273973,11.7,11.9,11.9,12.6,13.7,12.8
1987,7,"TMIN",31,1987.57808219178,10.5,12.9,12.5,11.7,12.8,12.6
1987,8,"TMIN",1,1987.58082191781,10,11,10.3,10,11.5,11.9
1987,8,"TMIN",2,1987.58356164384,8.3,9.5,9.4,8.4,9.1,9.8
1987,8,"TMIN",3,1987.58630136986,5.5,7.4,7.4,9.2,10.3,9.7
1987,8,"TMIN",5,1987.59178082192,3.3,3.1,4.4,1.5,4.8,4
1987,8,"TMIN",7,1987.59726027397,8,8.8,8,7.2,8.4,9.4
1987,8,"TMIN",8,1987.6,8.5,11.1,8.5,10.5,8.9,9.5
1987,8,"TMIN",9,1987.60273972603,8.6,9.2,10.8,9.6,8,7.1
1987,8,"TMIN",10,1987.60547945205,9,6.5,7.7,5.9,6,5.6
1987,8,"TMIN",11,1987.60821917808,5.7,5.8,4.4,4.2,5.7,7.3
1987,8,"TMIN",12,1987.61095890411,11.4,8.5,13.5,13.2,14.1,10.8
1987,8,"TMIN",13,1987.61369863014,11.8,13.5,13.6,10.2,13.5,12.5
1987,8,"TMIN",14,1987.61643835616,10,12.7,11.7,10.3,13,12.6
1987,8,"TMIN",17,1987.62465753425,10.6,14.2,13.5,16,17.4,15.5
1987,8,"TMIN",18,1987.62739726027,8.5,11.9,12.4,12.1,13.4,11.7
1987,8,"TMIN",19,1987.6301369863,7.5,8.3,8.4,4.9,6.9,5.5
1987,8,"TMIN",21,1987.63561643836,6.6,9.5,9.9,10.1,11.4,11.5
1987,8,"TMIN",22,1987.63835616438,4.6,9,8.9,6.8,9.5,9.2
1987,8,"TMIN",23,1987.64109589041,9,12.2,11.4,11.7,13.1,12.4
1987,8,"TMIN",24,1987.64383561644,7.1,5.3,5.8,7.8,8.9,5.2
1987,8,"TMIN",25,1987.64657534247,8.5,8.6,11.2,10.2,11.9,6.3
1987,8,"TMIN",26,1987.64931506849,10.1,10.6,10.8,10.2,10.8,7.6
1987,8,"TMIN",27,1987.65205479452,7.5,9.2,8,7,8.6,4.9
1987,8,"TMIN",28,1987.65479452055,8.5,9.5,12.4,10.6,13.1,12.4
1987,8,"TMIN",29,1987.65753424658,8.6,10.6,10.2,11.5,11.9,10.4
1987,8,"TMIN",30,1987.6602739726,10.1,13,11.4,11.6,12.5,12.6
1987,8,"TMIN",31,1987.66301369863,7,10,11.4,6.7,10.3,11.1
1987,9,"TMIN",1,1987.66575342466,11.1,10.8,11.4,9.2,10.9,12.2
1987,9,"TMIN",2,1987.66849315068,1,5.6,6.7,5.9,5.9,5.4
1987,9,"TMIN",3,1987.67123287671,8,8.2,12.6,10.5,13.3,11.2
1987,9,"TMIN",5,1987.67671232877,10.4,11.8,11.9,11.3,13.4,12.1
1987,9,"TMIN",6,1987.67945205479,4,10.2,8.1,8,10.5,10.8
1987,9,"TMIN",8,1987.68493150685,5.5,9.2,6.8,8,9.8,8.8
1987,9,"TMIN",9,1987.68767123288,7.5,10,9.3,7.1,11.2,9.3
1987,9,"TMIN",10,1987.6904109589,5.4,7.1,7.7,6,9.8,7.2
1987,9,"TMIN",11,1987.69315068493,9.1,7.7,8.5,8.4,9.2,8.9
1987,9,"TMIN",13,1987.69863013699,8.5,9.1,10,8.2,11.2,10.1
1987,9,"TMIN",14,1987.70136986301,7.1,7.9,9.5,8.7,10.8,9.9
1987,9,"TMIN",15,1987.70410958904,2.5,5.2,5.6,6.9,8.8,7.8
1987,9,"TMIN",16,1987.70684931507,0.1,4.2,5.9,5.4,7.4,6.5
1987,9,"TMIN",18,1987.71232876712,3,5.9,6.9,5,7.9,7.2
1987,9,"TMIN",19,1987.71506849315,2.5,7.4,6,4.1,7.2,4.8
1987,9,"TMIN",27,1987.73698630137,4.2,2,2.6,-0.8,2.5,1.4
1987,9,"TMIN",28,1987.7397260274,-3,5,0.6,0.6,2.3,3.7
1987,9,"TMIN",29,1987.74246575342,0.4,3.3,4.4,2,4.6,2.6
1987,9,"TMIN",30,1987.74520547945,-2.1,3.7,2.4,-0.3,2.8,4.9
1987,10,"TMIN",4,1987.75616438356,-0.2,4,6.4,0.6,4.4,7.8
1987,10,"TMIN",5,1987.75890410959,4,8.4,8.9,7.3,7.6,9.2
1987,10,"TMIN",7,1987.76438356164,2.5,5,3.2,3,6.3,5.4
1987,10,"TMIN",8,1987.76712328767,4,5.9,5.7,4.9,5.9,7.2
1987,10,"TMIN",9,1987.7698630137,0.6,2.5,2.8,1.5,4.4,0.8
1987,10,"TMIN",11,1987.77534246575,-0.8,-0.2,3.1,1,3.2,-1.4
1987,10,"TMIN",12,1987.77808219178,-2,2.7,0.3,0.4,3.9,2.4
1987,10,"TMIN",13,1987.78082191781,-1.4,4,-1.7,-0.5,1.5,4.7
1987,10,"TMIN",14,1987.78356164384,0.2,5.5,0.4,1.1,3.8,5.9
1987,10,"TMIN",15,1987.78630136986,-2.1,2.3,-0.2,-1.3,2.9,3
1987,10,"TMIN",17,1987.79178082192,4.6,5.7,5.3,3.1,6.5,5.5
1987,10,"TMIN",18,1987.79452054795,5,7.5,5.8,6,7.7,7.4
1987,10,"TMIN",20,1987.8,7.1,6.3,5.2,7,6.4,8.2
1987,10,"TMIN",22,1987.80547945205,5.5,5.2,7.6,4.9,7.8,5.2
1987,10,"TMIN",23,1987.80821917808,-2.9,0.1,0.6,-1.5,-0.3,1.6
1987,10,"TMIN",24,1987.81095890411,-4.2,0.1,-0.2,-2.1,-1.2,-1
1987,10,"TMIN",25,1987.81369863014,-0.1,1.8,3,2.2,2.9,3.3
1987,10,"TMIN",26,1987.81643835616,6.2,3,8.5,6,8.8,7.5
1987,10,"TMIN",27,1987.81917808219,2.1,2,5.5,4.9,6.9,1.8
1987,10,"TMIN",28,1987.82191780822,-0.7,2.9,2.6,0.9,4.4,1.5
1987,10,"TMIN",29,1987.82465753425,-2.4,1.7,-1.4,-1.8,0.3,3.3
1987,10,"TMIN",30,1987.82739726027,-4.1,0.1,1.5,-2.8,-1.3,-1.8
1987,10,"TMIN",31,1987.8301369863,-1.7,1.2,0.7,-0.6,0.4,-0.4
1987,11,"TMIN",1,1987.83287671233,4.2,3.1,4.6,2.1,3.4,4.6
1987,11,"TMIN",2,1987.83561643836,1.5,6,5.1,4.8,7.3,7
1987,11,"TMIN",4,1987.84109589041,1.1,6.6,6.5,6,7.4,7.2
1987,11,"TMIN",5,1987.84383561644,-3.3,5,5.5,-2.9,-0.8,5
1987,11,"TMIN",6,1987.84657534247,-2.1,2,1.6,0.4,0.2,5.3
1987,11,"TMIN",7,1987.84931506849,-0.4,2,1,2.2,6,6
1987,11,"TMIN",8,1987.85205479452,1.9,3,4.1,3,4.4,4.5
1987,11,"TMIN",9,1987.85479452055,2.7,4.3,4.6,2.7,5,4.6
1987,11,"TMIN",12,1987.86301369863,0.5,1.1,2.1,0.7,3.7,3.3
1987,11,"TMIN",13,1987.86575342466,0.5,3.2,2.4,3.4,4.7,4.2
1987,11,"TMIN",14,1987.86849315069,2,4.4,2.3,4,4.9,4.9
1987,11,"TMIN",15,1987.87123287671,-2.5,1.6,0.9,1.4,4.6,1.4
1987,11,"TMIN",16,1987.87397260274,1.1,3.6,5,4.9,5.8,4.6
1987,11,"TMIN",17,1987.87671232877,5,7.1,6,5.4,8.1,7.3
1987,11,"TMIN",18,1987.87945205479,7,8,6.1,6.2,8.3,8
1987,11,"TMIN",20,1987.88493150685,3.5,5.3,4.5,4.7,6.3,5.2
1987,11,"TMIN",22,1987.8904109589,1.3,4.5,2.2,3.6,4.8,4.8
1987,11,"TMIN",24,1987.89589041096,1.3,3.2,2.5,2,4.1,1.3
1987,11,"TMIN",25,1987.89863013699,0,0.5,1.9,0.9,1.7,-2.1
1987,11,"TMIN",26,1987.90136986301,-5.3,-3,-2.4,-3.8,-1,-2.9
1987,11,"TMIN",28,1987.90684931507,-2,1.3,1.8,1.5,3.2,2.3
1987,11,"TMIN",29,1987.9095890411,0,3.6,2.8,2.3,4,3.7
1987,11,"TMIN",30,1987.91232876712,1.2,-1,0,-1.7,-1.2,-1.9
1987,12,"TMIN",1,1987.91506849315,-2.9,-3,-1.7,-2.9,-1.4,-2.6
1987,12,"TMIN",3,1987.92054794521,-3.9,2.7,1.8,-1,1.4,4.9
1987,12,"TMIN",4,1987.92328767123,-2,2.6,5.2,2,4.7,3.5
1987,12,"TMIN",5,1987.92602739726,0,2.9,5.4,3.3,5.4,5
1987,12,"TMIN",7,1987.93150684932,-6.5,-2.4,-2.4,-2.1,0.9,-2.3
1987,12,"TMIN",8,1987.93424657534,-8,-4.8,-3.3,-5.7,-3.9,-5
1987,12,"TMIN",9,1987.93698630137,-6.1,-2.2,-3,-4.2,-2.7,-3.8
1987,12,"TMIN",10,1987.9397260274,-3.2,-3.2,-0.1,-1,-0.2,-1.5
1987,12,"TMIN",11,1987.94246575342,-3.2,-3,1,-1,-0.5,-1
1987,12,"TMIN",13,1987.94794520548,-5.5,-3.6,-5.6,-7,-5.3,-1.7
1987,12,"TMIN",14,1987.95068493151,-9.5,-4.2,-5.9,-5,-5.1,-3.8
1987,12,"TMIN",17,1987.95890410959,1.6,4.5,4.4,1.8,4.4,5.2
1987,12,"TMIN",18,1987.96164383562,2.2,5,4.5,6.4,5.4,5.6
1987,12,"TMIN",19,1987.96438356164,5,6.3,5.7,5.3,7,6
1987,12,"TMIN",20,1987.96712328767,5.2,6.5,6.5,6.1,5.9,7.4
1987,12,"TMIN",22,1987.97260273973,4.2,5,4.9,3.6,6.9,5.1
1987,12,"TMIN",24,1987.97808219178,5.9,5.5,5.6,5,6.5,6.9
1987,12,"TMIN",25,1987.98082191781,6,7,6.3,6.4,7.9,7.5
1987,12,"TMIN",26,1987.98356164384,6.2,6.5,7,5.5,7.2,6.6
1987,12,"TMIN",27,1987.98630136986,2.5,5,5.8,2.6,6.3,5.2
1987,12,"TMIN",28,1987.98904109589,2.5,5,5.8,2.4,6.4,7.1
1987,12,"TMIN",29,1987.99178082192,6.6,7,7,7.5,9.1,7
1987,12,"TMIN",31,1987.99726027397,2,4.8,4.3,2.4,5,6.1
1988,1,"TMIN",1,1988,5.1,5.7,5.7,5,5.1,5.6
1988,1,"TMIN",3,1988.00546448087,-1.5,0.5,1.4,1.7,4.1,3.3
1988,1,"TMIN",4,1988.00819672131,-3.5,-0.5,-1.3,-0.7,0.2,-0.1
1988,1,"TMIN",5,1988.01092896175,-6.5,-1.7,-3.4,-1.3,-2.5,-0.8
1988,1,"TMIN",6,1988.01366120219,-3.8,-0.2,-0.6,-0.6,0.6,-0.5
1988,1,"TMIN",7,1988.01639344262,0.1,2.2,1.8,1.2,2.3,1.6
1988,1,"TMIN",8,1988.01912568306,-6.4,-2.7,-2.9,-3.5,-2.3,-3.5
1988,1,"TMIN",9,1988.0218579235,2.1,1,1.3,2.1,3.2,1.8
1988,1,"TMIN",10,1988.02459016393,1.2,3,3.4,2.1,4.4,3.1
1988,1,"TMIN",11,1988.02732240437,-1.4,0.3,-0.2,0.5,1.5,0.2
1988,1,"TMIN",12,1988.03005464481,-1.7,1.7,0.1,0.8,1.8,1.2
1988,1,"TMIN",13,1988.03278688525,3.7,4.5,4.6,3.6,5.6,4
1988,1,"TMIN",14,1988.03551912568,2.6,4.3,1.3,3,3.4,5.1
1988,1,"TMIN",15,1988.03825136612,3.3,4.9,0.8,2.4,5.1,4.9
1988,1,"TMIN",16,1988.04098360656,0.1,2.5,1.7,1.7,2.7,1.4
1988,1,"TMIN",17,1988.04371584699,-2.9,1.3,-1.1,-1.1,-0.6,1.6
1988,1,"TMIN",18,1988.04644808743,-7,-2.8,-3.2,-4.5,-2.5,-1.7
1988,1,"TMIN",19,1988.04918032787,-6.5,-2.5,-3.5,-4,-2.6,-1.6
1988,1,"TMIN",20,1988.05191256831,1.1,1,-0.1,1,1.5,2.5
1988,1,"TMIN",21,1988.05464480874,-2.4,0.7,-1.3,-1.6,-0.4,0.5
1988,1,"TMIN",22,1988.05737704918,-2.5,0.1,-0.5,-0.6,1.7,0.4
1988,1,"TMIN",23,1988.06010928962,-4.6,-3.5,-3,-3,-2.5,-2.2
1988,1,"TMIN",24,1988.06284153005,-4,-2,-2.7,-1.3,0,0.4
1988,1,"TMIN",25,1988.06557377049,0.3,1.5,2.8,1.8,2.8,2.7
1988,1,"TMIN",28,1988.0737704918,-2,-0.2,-1.3,-0.5,1.4,-3.7
1988,1,"TMIN",30,1988.07923497268,0,2.3,2.5,0.4,1.7,1.2
1988,1,"TMIN",31,1988.08196721311,-1,2.2,1.8,2.2,3.7,1.2
1988,2,"TMIN",1,1988.08469945355,-0.3,0.4,1.2,0.2,1.5,0.5
1988,2,"TMIN",4,1988.09289617486,-1,-0.1,-0.5,-0.5,0.5,0
1988,2,"TMIN",6,1988.09836065574,-2.3,-0.2,-0.7,-1,0.7,-0.4
1988,2,"TMIN",7,1988.10109289617,-6.3,-1.8,-2,-2,-0.8,-2
1988,2,"TMIN",8,1988.10382513661,-2.6,0.5,-1.7,0.1,1.4,0.2
1988,2,"TMIN",10,1988.10928961749,0.5,2,2.9,1.1,3.4,3.1
1988,2,"TMIN",11,1988.11202185792,0,1,0.3,0.4,1.9,0.2
1988,2,"TMIN",12,1988.11475409836,-7.8,-1.2,-3.2,-1.3,0.6,-0.3
1988,2,"TMIN",13,1988.1174863388,-4.1,-0.2,-2.5,-1.8,-1,-0.5
1988,2,"TMIN",14,1988.12021857923,-2.7,-0.2,-1.3,0.5,1,-0.7
1988,2,"TMIN",15,1988.12295081967,-1.5,1.3,-0.5,0.8,1.7,-0.1
1988,2,"TMIN",16,1988.12568306011,-0.5,1.5,0.1,0.5,2.1,0.3
1988,2,"TMIN",17,1988.12841530055,3.5,3.4,1.9,2.5,3.6,3.4
1988,2,"TMIN",18,1988.13114754098,4.4,5.4,3.8,4.3,4.6,5.8
1988,2,"TMIN",21,1988.1393442623,3.1,4.5,1.2,3,5.3,3.9
1988,2,"TMIN",22,1988.14207650273,2.2,4.3,2.2,3.4,5.4,5.7
1988,2,"TMIN",23,1988.14480874317,-0.5,1.3,0.4,0.3,2.3,-0.2
1988,2,"TMIN",24,1988.14754098361,-0.6,2,0.8,0.4,2.4,-1.4
1988,2,"TMIN",26,1988.15300546448,-0.2,1.9,0.9,1.5,1.1,-1.1
1988,2,"TMIN",27,1988.15573770492,1.9,4.9,3.6,4.2,4.1,3.9
1988,2,"TMIN",29,1988.16120218579,-2.5,0.4,-0.5,-1.1,0.8,-0.6
1988,3,"TMIN",1,1988.16393442623,-3.5,-0.2,-0.6,-1.8,-0.5,-3.1
1988,3,"TMIN",2,1988.16666666667,-4,-1,-3.1,-3.4,-1.7,-3.7
1988,3,"TMIN",3,1988.1693989071,-1,2.1,0.1,-0.3,2.8,2.4
1988,3,"TMIN",4,1988.17213114754,-3.2,-0.7,-1.5,-2.9,-0.2,-3.2
1988,3,"TMIN",5,1988.17486338798,-2.8,0,-1.1,-1.9,-0.4,-1.4
1988,3,"TMIN",7,1988.18032786885,0.3,2.5,2,2.5,3.3,4.9
1988,3,"TMIN",8,1988.18306010929,1.3,2.2,3.1,3.4,4.6,4.5
1988,3,"TMIN",9,1988.18579234973,0,1.5,0.9,2.3,3.9,0.9
1988,3,"TMIN",10,1988.18852459016,-0.7,2,0.6,1.1,3,1.3
1988,3,"TMIN",12,1988.19398907104,-1.5,0.7,-0.3,1,2.8,3.4
1988,3,"TMIN",13,1988.19672131148,-2.2,-0.9,-0.7,-1.1,0.8,-1.1
1988,3,"TMIN",15,1988.20218579235,-2.6,-3.5,0.1,-4.5,-1.2,-1.2
1988,3,"TMIN",17,1988.20765027322,-3,-1.8,-2.9,-3.3,-2.1,-2.4
1988,3,"TMIN",18,1988.21038251366,-8,-2,1.4,-3.5,-1.4,0.7
1988,3,"TMIN",20,1988.21584699454,5.8,4.3,5.3,6.3,8,7.4
1988,3,"TMIN",21,1988.21857923497,-1,4.2,3.5,4.1,6,5.5
1988,3,"TMIN",23,1988.22404371585,2,2.2,2.7,4.9,3.3,5.4
1988,3,"TMIN",24,1988.22677595628,-0.7,3.7,4.4,3.1,4.6,4.5
1988,3,"TMIN",26,1988.23224043716,3.1,4,4,3,5.7,4.9
1988,3,"TMIN",27,1988.2349726776,2.4,5,4.8,4,4.7,5.7
1988,3,"TMIN",29,1988.24043715847,0.8,1.9,1.4,1.6,4,2
1988,4,"TMIN",1,1988.24863387978,3,4.7,4,2.4,5,5.7
1988,4,"TMIN",2,1988.25136612022,0.8,3.9,3.2,0.1,1.2,-0.3
1988,4,"TMIN",3,1988.25409836066,-2.1,-0.5,1.7,0.7,3.1,0.9
1988,4,"TMIN",4,1988.25683060109,-3.3,-0.5,1.4,-2.7,0.8,-0.8
1988,4,"TMIN",6,1988.26229508197,3.5,3,4.5,2.7,5.6,6.5
1988,4,"TMIN",7,1988.2650273224,0.2,3.5,2.8,2.1,3.9,4.8
1988,4,"TMIN",8,1988.26775956284,2.5,2.9,3.8,2,4.1,4.8
1988,4,"TMIN",9,1988.27049180328,-4.5,-2.1,-2.5,-1.8,1.2,0.9
1988,4,"TMIN",10,1988.27322404372,0.6,2,2.3,0.2,3.6,1.3
1988,4,"TMIN",12,1988.27868852459,-0.7,1.6,1.3,2.1,4,3.5
1988,4,"TMIN",13,1988.28142076503,-8,-2.7,-3.9,-3.6,-1.7,-1.7
1988,4,"TMIN",14,1988.28415300546,0,1.5,0.7,1.5,3.5,3.3
1988,4,"TMIN",15,1988.2868852459,6.6,5.6,7,6.8,7.9,6.9
1988,4,"TMIN",18,1988.29508196721,3.3,5.4,5.8,6.4,7.2,7.2
1988,4,"TMIN",20,1988.30054644809,0,3.5,5.2,4,5.7,4.5
1988,4,"TMIN",21,1988.30327868852,2.5,5.5,4.7,4.6,5.9,7.4
1988,4,"TMIN",22,1988.30601092896,1.9,3.7,5.1,4,6,5.8
1988,4,"TMIN",23,1988.3087431694,-0.6,3,4,1.4,3.3,4.3
1988,4,"TMIN",24,1988.31147540984,-2.5,2,3.5,-0.7,3.1,3.2
1988,4,"TMIN",26,1988.31693989071,3.5,6,5.2,5.2,6.5,7.2
